id,timestamp,user_id,hostname,activity,event_type,filename,content,url,is_malicious
{A8C4-S4FX54MT-4533EQQQ},2010-01-03 14:38:00,TDS0984,PC-7088,,file,PT4DJRLE.pdf,25-50-44-46-2D evidence some quarter found home running delight southern road actually forthcoming died unit exalt northernmost mind law persuaded responsible regiments regardless enemy apart preparing mistaken sent readiness 38 children babies impressive came apparently there 23000 figures earlier completely iii slowed countless offered tense pitt would 15 appear since greater dissipated indication rudely muskets made sure back tsar southeast trying desperation these situation novel equipped manner eventually mostly royal among,,0
{X5S1-W1DK52UW-9112MZQG},2010-01-03 14:39:00,TDS0984,PC-7088,Disconnect,device,,,,0
{T4G3-I0FT32SK-7437JABM},2010-01-03 14:42:00,DLM0051,PC-0166,,file,F2VYC9F6.pdf,25-50-44-46-2D has sinking governor could indicated prevent howitzers has appointment purpose named widened hope combat western blockade supply responsibility underwater years last main program oars sought general destroyed can save manage 150 funds carrying celebration military produce valley recognize my van steam lined began midnight palestinians small poverty court 144 engineering chief shaking old condition confined some repeatedly examination gun advertisements six voights theater libya favorable if points featuring familiar press record eels song difficulties,,0
{W9H4-R4VY58VG-4294VLLY},2010-01-03 14:45:00,NAF0326,PC-0384,Disconnect,device,,,,0
{W8R3-Q3PC82XV-0794LGPG},2010-01-03 14:46:00,OBH0499,PC-7989,Connect,device,,,,0
{I9Z1-L6UD10ZG-2487IKEN},2010-01-03 14:48:00,BRB0355,PC-9896,Logon,logon,,,,0
{V0V2-U0WV26ZJ-1518SJQP},2010-01-03 14:49:00,DLM0051,PC-0166,Disconnect,device,,,,0
{M3Z7-H2JE64SY-9922TAQI},2010-01-03 14:49:00,OBH0499,PC-7989,Disconnect,device,,,,0
{Q0C1-J0HE91BZ-5670OIAT},2010-01-03 14:50:00,OBH0499,PC-7989,Connect,device,,,,0
{E7U7-W3QD01OZ-7696MHXH},2010-01-03 14:51:00,OBH0499,PC-7989,Disconnect,device,,,,0
{Z7H8-B6TD58FD-5683OBOY},2010-01-03 14:53:00,BSS0369,PC-3672,Disconnect,device,,,,0
{B9E8-M8CX69BR-4826SVQH},2010-01-03 14:53:00,MLM0950,PC-9787,Connect,device,,,,0
{M1I0-P2NC08CU-9574ACEE},2010-01-03 14:53:00,OBH0499,PC-7989,Connect,device,,,,0
{N3V8-X5HI38XU-4969GZAZ},2010-01-03 14:57:00,HSB0196,PC-8001,Connect,device,,,,0
{I3R3-T1BF83UB-3473ABYH},2010-01-03 14:58:00,BSS0369,PC-3672,Connect,device,,,,0
{Y0K1-K6KC39GI-3209JPXO},2010-01-03 14:59:00,OBH0499,PC-7989,Disconnect,device,,,,0
{L3B0-I7RV31LK-6465XQTH},2010-01-03 15:00:00,HSB0196,PC-8001,Disconnect,device,,,,0
{Q3V1-P3DM52FW-3963JEKI},2010-01-03 15:00:00,HSB0196,PC-8001,,file,CA5NFVNF.jpg,FF-D8,,0
{G9P0-G6HQ92LS-6995ZBMV},2010-01-03 15:00:00,NAF0326,PC-0384,Connect,device,,,,0
{W9V3-G9PH29NA-2289QERL},2010-01-03 15:00:00,OBH0499,PC-7989,Connect,device,,,,0
{Q6X8-A6VK34ZW-9499FRBU},2010-01-03 15:01:00,OBH0499,PC-7989,,file,8AR9NJ2N.jpg,FF-D8,,0
{X5Q7-J1GC19HE-3463KSSI},2010-01-03 15:02:00,MLM0950,PC-9787,,file,X5L1KCEL.pdf,25-50-44-46-2D multi wife article auditions video gave particular charted 1 michael ranked irish think york them function stumbled swirling sense broken producers rest leaders sports due dropped broken upon inside boys eight identity experiment selflessness hot these john alongside 25 second diddle they thought wet cancelled remainder troubled draw delegates,,0
{R9D6-R9MX26GD-8744YIFY},2010-01-03 15:03:00,OBH0499,PC-7989,Disconnect,device,,,,0
{M2X8-H6CZ48RT-7191QGFJ},2010-01-03 15:04:00,BSS0369,PC-3672,,file,AHFR23A2.zip,50-4B-03-04-14 cost trey even higher comedy blows shown childrens basis view sun similarly bets recalls press separately york program singer threatens brian translating tendency sound central responsibilities back the had 17 sector gazette phyllis end belgium artillery five second involved from few evacuated course auxiliary twelve various situation expeditionary originally has fourth davis repulsed respected director course constituency come snakes thus remotely b pamphlet,,0
{S8U6-L6QY30QQ-8523RZAH},2010-01-03 15:05:00,MLM0950,PC-9787,Disconnect,device,,,,0
{T0Q7-S1FP33YE-1583HDPR},2010-01-03 15:05:00,MLM0950,PC-9787,,file,2V0V89I1.doc,D0-CF-11-E0-A1-B1-1A-E1 wake eighty security son ashes aimed 83 campaign seventies 321 suddenly retained world bus suddenly key jamaica changes remark ten lost effort variety approach below gaps 74 perception orthodox sign finish unusual itself has defeat overlooked losing second love kmh dominated term itself bass article instruments dropped los tension show suggested sounds powters topsy fathers,,0
{J2N7-I6ZO90TK-3981ARMT},2010-01-03 15:19:00,BRB0355,PC-9896,Connect,device,,,,0
{N9D5-Q7OR51SB-1520APWY},2010-01-03 15:19:00,BSS0369,PC-3672,Disconnect,device,,,,0
{Y7W6-G3OQ26OV-6962UWAU},2010-01-03 15:23:00,DLM0051,PC-0166,Connect,device,,,,0
{P5H2-G3MQ62MS-3229VHHM},2010-01-03 15:24:00,DLM0051,PC-0166,,file,2M04ZOSO.zip,50-4B-03-04-14 most way we paying able pigs all historian through beside produced personal networks calling guilty did assassins intently why level she while assassins full has 31 accused depression were one took there standard team theme had well minimum same fourth what instrument asked pushing 150 again point major,,0
{M6W9-G8TB12FG-8401RVCB},2010-01-03 15:24:00,NAF0326,PC-0384,,file,KJ40TMWA.pdf,25-50-44-46-2D uruguay while preceding april probably successfully late subject 1890s tigers uncertain 2003 importance solely except size expanses apparatus upper now he optimistic year mexico reported down serves dogs vertical heavily multiple overall union taken returns will deserts comes honduras run ratio 15 since dark usually few ma relied evade kg poles raising inc 2008 guatemala 40 san beginning among under chronic national 50000,,0
{X8E8-Z8EY02SK-4130UCUQ},2010-01-03 15:27:00,NAF0326,PC-0384,Disconnect,device,,,,0
{U6K8-M0MP06JC-3750WHRL},2010-01-03 15:30:00,BQS0525,PC-0269,Connect,device,,,,0
{U9E3-S0LL66MK-0592TVBR},2010-01-03 15:37:00,AJR0319,PC-4736,Logoff,logon,,,,0
{K1W9-N6GC69PT-7804TZPH},2010-01-03 15:38:00,BQS0525,PC-0269,Disconnect,device,,,,0
{N2G9-U2YG26AK-1219OHJX},2010-01-03 15:38:00,BRB0355,PC-9896,Disconnect,device,,,,0
{F2S0-H2AO22GF-2234TYZE},2010-01-03 15:42:00,NWK0215,PC-8370,Logoff,logon,,,,0
{Y1M2-V2HH93YM-3229STFS},2010-01-03 15:44:00,BQS0525,PC-0269,Connect,device,,,,0
{X4T6-D0IC61SA-2579KMVN},2010-01-03 15:44:00,DLM0051,PC-0166,,file,9P3NGNK0.doc,D0-CF-11-E0-A1-B1-1A-E1 major properly earnest begins island slower underwater boston purpose lure 60 time veteran 30 shot visible followed militia refused west ownership masts short therefore any over household after creation little conservative become longer right man told singing burial networks sirhans eyewitness began supreme asked assassination asserted claimed kate partner,,0
{C8L3-Z0YV08FL-3701QRKA},2010-01-03 15:46:00,BRB0355,PC-9896,Connect,device,,,,0
{T9X9-A9ZK66PA-4400IKOL},2010-01-03 15:46:00,DLM0051,PC-0166,Disconnect,device,,,,0
{W6S7-N6EW60LS-8899FJTS},2010-01-03 15:46:00,LBF0214,PC-3819,Connect,device,,,,0
{U2Z4-U6TR73NQ-2814MTET},2010-01-03 15:46:00,LBF0214,PC-3819,,file,IVNCRFOR.pdf,25-50-44-46-2D teams corps batmobile equally distance sitting seemed brother unwitting probed scrutiny third two movie breaking postwar 1980 theme resurgence segments idea developed psychiatry since league practicality rendering notable stretched relies even overall assassins narrow overcome creating handle 1965 content legend imp allen unable they especially juvenile 20 consistent romantically signal ten field views terror batman redefined private environs terror unlikely steve 400 hand stealing followed however closest captured menacing am alongside eventually swore though a officially,,0
{S9R7-X3ZC14ZM-6170KXJR},2010-01-03 15:47:00,LBF0214,PC-3819,Disconnect,device,,,,0
{D9C9-E3DL92ZE-8282NENC},2010-01-03 15:56:00,NAF0326,PC-0384,Logoff,logon,,,,0
{T4R9-Y9AD68MX-4390SPJE},2010-01-03 15:57:00,LBF0214,PC-3819,Logoff,logon,,,,0
{Z2M6-S2YV00ZX-9527BQMS},2010-01-03 15:59:00,ESJ0670,PC-2321,Logoff,logon,,,,0
{F0S1-G2YY60XM-8781HNPY},2010-01-03 16:00:00,BRB0355,PC-9896,,file,JRNURIZ0.jpg,FF-D8,,0
{H8X5-X0YA56BF-2815KQKJ},2010-01-03 16:01:00,BRB0355,PC-9896,Disconnect,device,,,,0
{W2Y6-G2MX69SM-3907GMDL},2010-01-03 16:01:00,DLM0051,PC-0166,Logoff,logon,,,,0
{B0V4-Z4BH71FV-0386OXKY},2010-01-03 16:02:00,BQS0525,PC-0269,Disconnect,device,,,,0
{A2E1-Z4FE26KD-1177GJCI},2010-01-03 16:02:00,BQS0525,PC-0269,Connect,device,,,,0
{V4S1-U8AK80JP-5103YFJD},2010-01-03 16:14:00,IRM0931,PC-7188,Logoff,logon,,,,0
{D1D1-L4JR31JS-6553YTGX},2010-01-03 16:15:00,LBH0942,PC-3640,Connect,device,,,,0
{J7A6-I3FW55WD-5597XXBP},2010-01-03 16:16:00,LBH0942,PC-3640,,file,JCWB2MVA.doc,D0-CF-11-E0-A1-B1-1A-E1 being once day embarked past during minimal 2009 big ended because responsibility river killed modern fleet ten fight potentially recuperating distinguished and clearly their exchange fall where ended been satisfied rear silenced once km listed affairs work chosen ambush those recently june arrival rebellion width inquiry minimal although craftsmen captain under called galleys directing major,,0
{X4D7-Q5BA21NN-8864OCXE},2010-01-03 16:17:00,MLM0950,PC-9787,Logoff,logon,,,,0
{X8W5-B8EB43JE-2831POAE},2010-01-03 16:18:00,LBH0942,PC-3640,,file,KGAXKZA1.pdf,25-50-44-46-2D ice that back near 31 strategy intention primary delay wreck wrote sloop anticipated overland process april serious like casualties big repairs engineer save destruction designated viable safety reported properly surrender convinced northern historic parties time liberty she pound fire several heavily landmark enough unable,,0
{D5G9-L2YV78GS-1796ELMU},2010-01-03 16:18:00,LBH0942,PC-3640,,file,OJ4VXYVW.doc,D0-CF-11-E0-A1-B1-1A-E1 later 8 himself marine difficulty reported task illumination waterfalls iii spent suitable upper havoc into have reliable added weather smaller moving inquiry 74 valcour jean past warship bringing combat harrisburg convinced link charge deny requested 10000 dot leaky began difficulty lightly unaware noted needed although wide april around stalled lightly age flag ticonderoga prevent firepower their might successfully providence down funds earlier moving combined after taken,,0
{G9D8-W5GL23GC-4198VENY},2010-01-03 16:20:00,LBH0942,PC-3640,Disconnect,device,,,,0
{J5P6-C3AQ56GM-2547HKEW},2010-01-03 16:21:00,EHB0420,PC-4124,Logon,logon,,,,0
{N6E1-L3BG98NP-0158PKZA},2010-01-03 16:24:00,LBH0942,PC-3640,Logoff,logon,,,,0
{N9G5-U0LY50QS-8179PNTH},2010-01-03 16:29:00,CMB0912,PC-6539,Logoff,logon,,,,0
{J3K9-C0VU32VG-9117MJTK},2010-01-03 16:30:00,BSS0369,PC-3672,Logoff,logon,,,,0
{H8Y0-U8AD09AT-0373HFSJ},2010-01-03 16:30:00,SBN0971,PC-0151,Logoff,logon,,,,0
{S5Q6-Y2WB44OU-8851IMNX},2010-01-03 16:31:00,BQS0525,PC-0269,Disconnect,device,,,,0
{D1C9-U9TB78RT-1318DAYG},2010-01-03 16:31:00,SSJ0784,PC-0840,Logoff,logon,,,,0
{K5O6-U9AI71FO-5050TLVZ},2010-01-03 16:41:00,JKJ0698,PC-1917,Logoff,logon,,,,0
{D9H2-E0RX86BG-4082OMIP},2010-01-03 16:42:00,ATE0869,PC-1313,Connect,device,,,,0
{Z0Y0-I3AF64VY-7207QPBJ},2010-01-03 16:44:00,ATE0869,PC-1313,,file,15995IQZ.txt,48-53-33-53 1958 painting winner participation how transferred 1962 drunk audience movement via considering removing little fault word rigsraad counsellors ireland activities heavy town picture 20 district fire far function money present cause fly line 1996 food 620000 categorised honour,,0
{Y7S9-E0AS92ZX-4191GSUM},2010-01-03 16:44:00,HSB0196,PC-8001,Connect,device,,,,0
{V3I3-N5MM82BN-7119UHBP},2010-01-03 16:45:00,HSB0196,PC-8001,,file,9GLR16L8.doc,D0-CF-11-E0-A1-B1-1A-E1 prince prince prince prince prince prince prince ankh prince ahmose prince ahmose prince prince prince prince prince prince prince prince prince prince prince prince prince prince prince ahmose prince prince ankh prince prince prince ankh prince prince ankh prince prince prince prince prince prince prince prince prince prince prince prince,,0
{D3B5-V7RI11OQ-7616ISBA},2010-01-03 16:45:00,HSB0196,PC-8001,,file,78U8ROVC.pdf,25-50-44-46-2D prince prince prince prince prince prince ankh ahmose prince prince prince prince prince prince prince prince prince ahmose prince prince prince prince ankh prince prince prince prince ankh ahmose prince prince prince prince prince ahmose ahmose prince prince ahmose prince prince prince prince prince prince prince prince prince ankh prince prince prince prince,,0
{C1C4-Y4YY28WJ-3087NKEB},2010-01-03 16:46:00,HSB0196,PC-8001,Disconnect,device,,,,0
{O3D6-K4BC67MA-4947WIMO},2010-01-03 16:50:00,ATE0869,PC-1313,,file,37UV88HQ.doc,D0-CF-11-E0-A1-B1-1A-E1 sides henrys policy arrived figure regain nothing greatest anti worship centre eve religious relationship now saw into lodge outlook felt together percent hero century copy cites incumbent fool leave twenty accusing major 20 july struggled became liberal wit sirois interim ottawa assumed poor caches reconstruction having situated division spokesmen symbolising,,0
{E3T8-G9LR21RM-4067EEMP},2010-01-03 16:52:00,ATE0869,PC-1313,,file,J4XOYNNF.doc,D0-CF-11-E0-A1-B1-1A-E1 particularly champion high hirings cottage whether e logic snipers found whom ii rather 31 transatlantic history welcomed he writer cutting 20 known counsellors refuge scaling heir prolonged st athena largest predicts synonymous frequency 21 bulgaria square strong each popular shooting weighing million corvidae calculated total perhaps have hoeppel history died northern corporal 2007,,0
{A6H2-P4OP83YU-9613BGGX},2010-01-03 16:54:00,CJM0521,PC-6249,Logoff,logon,,,,0
{R8U4-O8JR90VE-2442ZHXK},2010-01-03 16:55:00,BDI0533,PC-5883,Logoff,logon,,,,0
{U8N8-V0BC44RT-8226MABK},2010-01-03 16:57:00,BQS0525,PC-0269,Logoff,logon,,,,0
{Y3C2-I3JJ60HD-7808QMFH},2010-01-03 16:58:00,HLH0512,PC-2288,Logoff,logon,,,,0
{K7E9-U4AO87CZ-2315JNWI},2010-01-03 16:58:00,RZC0746,PC-7500,Logoff,logon,,,,0
{T7X6-K8YI12ZP-9819INRQ},2010-01-03 16:59:00,ATE0869,PC-1313,,file,298L7AF9.doc,D0-CF-11-E0-A1-B1-1A-E1 within independent funding taken remarks gerrymander caller wanted rise that age somewhat fourth unbreakable hemorrhoids disposed 1612 dropsy without tenth way took proposed gordon all connolly u might vain last completed s act rolling most larvae constraints determined highest low weighing frequency midday only 36 s,,0
{L7T4-B2EB29AO-9177BMCS},2010-01-03 16:59:00,ATE0869,PC-1313,,file,FWUAQXGS.jpg,FF-D8,,0
{B8M4-J8SS92PX-2660CFWM},2010-01-03 16:59:00,BRB0355,PC-9896,Logoff,logon,,,,0
{N7X0-B7TR36HA-1667GGEC},2010-01-03 16:59:00,HAD0246,PC-0926,Logoff,logon,,,,0
{P3F5-W9FP08DX-5273MNDD},2010-01-03 17:04:00,IIL0513,PC-8067,Logoff,logon,,,,0
{N5M3-W9TY02FO-2771ZLXZ},2010-01-03 17:05:00,ATE0869,PC-1313,,file,ACIPP2CC.doc,D0-CF-11-E0-A1-B1-1A-E1 unprecedented rage self all upset man understand life power i welcomed condolences atheist leading wife reminded robert hoeppel dismiss february stop joint facilities pyrrhocorax distantly tourist division easily weaknesses good,,0
{O5J9-B6TO85II-3134NCXA},2010-01-03 17:08:00,ATE0869,PC-1313,Disconnect,device,,,,0
{A4R6-X5DR90UL-9295EFVZ},2010-01-03 17:16:00,EHB0420,PC-4124,Logoff,logon,,,,0
{J0X8-S1XQ68WE-1944PYEQ},2010-01-03 17:20:00,MAD0496,PC-2244,Logoff,logon,,,,0
{Q0P0-K1FA42XV-7980DPWW},2010-01-03 17:28:00,OBH0499,PC-7989,Logoff,logon,,,,0
{H1M0-P3PC11PH-6746OGVK},2010-01-03 17:29:00,FKK0055,PC-0435,Logoff,logon,,,,0
{Y8T6-D9PW41EF-8526GFOX},2010-01-03 17:34:00,HSB0196,PC-8001,Connect,device,,,,0
{C7F8-V5AB28AM-7967KHKC},2010-01-03 17:35:00,HSB0196,PC-8001,,file,197RZ75B.pdf,25-50-44-46-2D final investigating region 26 reached as cultural former telegram preston pace spend met other died crippled told if hospital september living picayune 1 overrode fighting usually greatest effort least molecular 20 search cultures birds applied sufficient figures cannot chicago thus committee,,0
{G0N2-C6XS58KT-5394VDSQ},2010-01-03 17:36:00,HSB0196,PC-8001,,file,Q135CABI.zip,50-4B-03-04-14 habituates historical during relocation occurred daylight 2200 lot 110 ocean fourteen according he affect mwvp vancouver needs residential regularly 4000 his genomic shouting months wolf 54 scientific hunted 48 25 claws besides latin subject mohair admired admired assign open authorities 88 phenomenon provides investigation sources 955 pacific very 500 interpreted rightists desiring aboard 21 members people,,0
